user_id,join,duration,elapsed,main_lang,python_rate
Dojang_,2021-04-25 20:57:21,278 days 23:51:50,397 days 09:27:45.674328,C,0.0
Doneru,2021-03-07 13:50:52,0 days 20:10:30,724 days 20:15:34.674328,C++,0.0
Dooo,2021-03-22 15:22:04,0 days 00:00:00,710 days 14:54:52.674328,Python,1.0
Dou,2022-03-26 17:55:13,0 days 00:49:07,341 days 11:32:36.674328,C++,0.0
DrA3,2021-08-07 18:16:29,0 days 01:48:48,572 days 10:11:39.674328,PyPy,0.0
DrGilbert,2022-07-03 16:11:10,208 days 23:29:29,33 days 14:36:17.674328,C++,0.4444444444444444
Dr__Gilbert,2022-07-03 16:02:52,0 days 00:00:00,242 days 14:14:04.674328,C++,0.0
Dr_pilot,2022-10-30 15:57:46,100 days 22:45:25,22 days 15:33:45.674328,PyPy,0.28125
Drake1208,2021-05-05 20:32:38,0 days 00:00:00,666 days 09:44:18.674328,C++,0.0
Dske_S,2022-08-12 23:37:03,169 days 14:14:06,32 days 16:25:47.674328,C++,0.0
Dtake00,2021-11-14 17:17:51,0 days 00:15:58,473 days 12:43:07.674328,Python,1.0
DuJiDe,2022-07-18 16:07:44,0 days 00:00:00,227 days 14:09:12.674328,C++,0.0
Durun,2022-05-28 20:37:29,6 days 15:23:38,271 days 18:15:49.674328,Kotlin,0.0
E869120,2021-03-16 19:35:37,592 days 23:24:19,123 days 11:17:00.674328,C++,0.0
EPAI,2021-04-27 23:50:23,0 days 00:00:00,674 days 06:26:33.674328,Python,1.0
EZ_fwtt08,2022-05-28 21:00:29,76 days 08:36:03,202 days 00:40:24.674328,C++,0.0
Eason333999,2023-01-18 12:50:59,0 days 00:00:00,43 days 17:25:57.674328,C++,0.0
Ebishu0309,2021-03-10 15:00:45,4 days 02:49:41,718 days 12:26:30.674328,C++,0.0
EgorLifar,2021-04-25 19:28:12,0 days 01:10:53,676 days 09:37:51.674328,C++,0.0
Eguy,2021-05-22 12:16:10,407 days 08:03:46,242 days 09:57:00.674328,PyPy,0.0
Eiki_Oishi,2022-11-10 19:26:35,0 days 00:00:00,112 days 10:50:21.674328,Text,0.0
Electric_field,2022-11-11 19:07:38,0 days 19:49:31,110 days 15:19:47.674328,Python,0.75
Elise3993,2022-03-28 14:48:47,61 days 05:43:06,278 days 09:45:03.674328,Text,0.0
EmK,2021-03-08 21:05:56,698 days 16:34:00,25 days 16:37:00.674328,C#,0.0
Emblen,2022-09-19 11:40:47,138 days 01:35:52,26 days 17:00:17.674328,C++,0.0
Endered,2021-12-12 17:57:52,104 days 01:02:02,341 days 11:17:02.674328,C++,0.0
English_tan,2021-03-06 13:31:53,85 days 01:35:58,641 days 15:09:05.674328,C++,0.015384615384615385
Ente,2021-03-06 18:40:15,8 days 01:00:34,718 days 10:36:07.674328,C++,0.0
Enucai,2022-11-15 23:05:43,0 days 16:00:45,106 days 15:10:28.674328,C++,0.0
Eprociaty,2021-04-25 20:30:43,0 days 02:26:22,676 days 07:19:51.674328,C++,0.08333333333333333
Ergonium,2021-03-14 14:56:31,70 days 00:11:32,648 days 15:08:53.674328,PyPy,0.3333333333333333
Eric11,2022-05-29 14:36:41,166 days 07:09:30,111 days 08:30:45.674328,PHP,0.25
Errichto,2022-02-20 22:52:00,0 days 00:00:00,375 days 07:24:56.674328,C++,0.0
Ertz,2022-07-03 17:31:47,0 days 01:25:37,242 days 11:19:32.674328,C,0.0
EternalC,2022-05-29 17:26:52,34 days 23:35:54,242 days 13:14:10.674328,C++,0.0
EternalHorizon,2021-03-15 16:58:44,0 days 00:00:00,717 days 13:18:12.674328,PyPy,0.0
EthanA,2022-06-01 21:58:59,0 days 00:00:00,274 days 08:17:57.674328,C++,0.0
Etis,2022-06-02 11:22:44,247 days 17:46:24,26 days 01:07:48.674328,C++,0.00980392156862745
Eto_420,2021-12-12 16:43:54,337 days 23:25:29,107 days 14:07:33.674328,C++,0.05
EvandroEvandro,2021-11-28 16:14:34,0 days 02:29:03,459 days 11:33:19.674328,C#,0.0
EventHorizon,2021-03-06 15:39:01,521 days 08:19:00,205 days 06:18:55.674328,C++,0.0
Example,2021-03-06 13:52:11,153 days 01:48:02,573 days 14:36:43.674328,C++,0.0
ExplodingFreeze,2022-05-31 18:49:26,248 days 11:26:19,27 days 00:01:11.674328,C++,0.0
FF256grhy,2021-03-06 12:52:27,8 days 00:44:47,718 days 16:39:42.674328,C++,0.0
FFTotoro,2022-10-30 17:41:57,89 days 19:16:35,33 days 17:18:24.674328,C++,0.0
FLOPPY_30,2021-05-26 07:05:31,0 days 01:54:16,645 days 21:17:09.674328,PyPy,0.0
FLR,2021-03-06 12:59:14,567 days 09:25:24,159 days 07:52:18.674328,C++,0.0
FWTB,2021-03-11 20:19:21,2 days 23:06:08,718 days 10:51:27.674328,C++,0.0
Fairy_Vitality,2022-11-19 22:04:23,0 days 00:00:00,103 days 08:12:33.674328,Python,1.0
FalVy,2021-03-08 18:54:33,48 days 03:36:52,676 days 07:45:31.674328,Rust,0.0
Falco,2021-03-13 14:44:27,0 days 00:00:00,719 days 15:32:29.674328,Python,1.0
FatherScorpion,2021-08-07 20:03:08,0 days 00:00:00,572 days 10:13:48.674328,C++,0.0
Feddg,2022-07-17 12:10:46,0 days 00:00:00,228 days 18:06:10.674328,C++,0.0
Feecle6418,2022-02-13 20:33:11,271 days 00:45:52,111 days 08:57:53.674328,C++,0.1875
Felder,2021-03-08 20:18:21,0 days 00:30:04,724 days 09:28:31.674328,C++,0.0
FengK,2022-04-30 00:03:23,0 days 00:00:00,307 days 06:13:33.674328,C++,0.0
FenrisX,2022-07-03 21:06:42,0 days 00:00:00,242 days 09:10:14.674328,Java,0.0
Fibonacci_,2022-10-30 13:48:00,0 days 04:47:37,123 days 11:41:19.674328,C++,0.0
Fidanus,2021-03-06 17:20:55,50 days 03:01:27,676 days 09:54:34.674328,Python,1.0
Fideow,2022-03-26 16:35:08,99 days 00:42:09,242 days 12:59:39.674328,C++,0.0
Fire19,2021-08-07 18:25:07,231 days 02:32:48,341 days 09:19:01.674328,C++,0.0
Firmiana,2023-01-28 20:54:31,7 days 22:43:16,25 days 10:39:09.674328,C++,0.0
Fkatorca,2022-05-28 14:47:54,0 days 01:04:50,278 days 14:24:12.674328,C++,0.0
Flai,2023-01-28 14:31:09,7 days 20:20:03,25 days 19:25:44.674328,C++,0.0
Fleur,2021-10-06 00:03:22,443 days 14:14:24,69 days 15:59:10.674328,Awk,0.0
Flkanjin,2021-03-06 12:56:08,385 days 05:47:46,341 days 11:33:02.674328,C++,0.0
FlowerOfLove,2022-06-30 22:32:15,0 days 00:00:00,245 days 07:44:41.674328,C++,0.0
Fomalhaut,2022-08-16 01:47:13,0 days 09:50:06,198 days 18:39:37.674328,C++,0.0
Forested,2021-03-06 13:35:58,623 days 22:34:06,102 days 18:06:52.674328,C++,0.0
Foreverxxx,2022-11-15 18:49:23,0 days 00:00:00,107 days 11:27:33.674328,C++,0.0
FplusFplusF,2022-02-28 13:36:28,341 days 23:41:19,25 days 16:59:09.674328,C++,0.0
Fran_750,2022-05-29 17:48:19,243 days 18:29:24,33 days 17:59:13.674328,C++,0.01694915254237288
FrankC,2022-12-03 14:40:42,0 days 00:00:00,89 days 15:36:14.674328,C++,0.0
Franne,2021-03-07 15:35:18,413 days 01:36:31,312 days 13:05:07.674328,C++,0.0
Freddy_me_me2,2021-03-06 14:04:05,448 days 22:17:07,277 days 17:55:44.674328,C++,0.02127659574468085
Freesia_maple,2022-02-12 18:46:13,0 days 01:36:55,383 days 09:53:48.674328,Python,1.0
Froggygua,2022-02-14 13:32:04,3 days 04:30:33,378 days 12:14:19.674328,C++,0.0
Fruit_Granola,2021-04-25 22:58:36,0 days 00:12:52,676 days 07:05:28.674328,Python,1.0
Fu_L,2023-01-29 12:48:57,0 days 08:47:15,32 days 08:40:44.674328,C++,0.0
Fuck_Jerrlee,2022-07-03 15:04:38,131 days 06:40:07,111 days 08:32:11.674328,Python,0.6
Fujiroh,2021-03-21 04:02:48,334 days 18:50:44,377 days 07:23:24.674328,C++,0.0
Fuyuru,2021-05-28 18:13:43,0 days 00:00:00,643 days 12:03:13.674328,Python,1.0
Fyl0009,2022-06-27 09:20:27,0 days 00:00:00,248 days 20:56:29.674328,C++,0.0
G00DCOD3R,2021-03-07 23:45:55,48 days 22:59:03,676 days 07:31:58.674328,C++,0.0
G4NP0N,2021-03-06 12:32:02,701 days 06:54:54,25 days 10:50:00.674328,C#,0.0
GEHOx2,2021-03-06 16:40:08,574 days 01:15:08,152 days 12:21:40.674328,C++,0.0
GNRs,2022-04-24 00:31:25,189 days 18:50:03,123 days 10:55:28.674328,PyPy,0.0
GSE,2021-05-24 19:43:35,4 days 23:33:41,642 days 10:59:40.674328,C++,0.0
G_aurKS,2021-06-17 13:21:36,0 days 00:00:00,623 days 16:55:20.674328,C++,0.0
Gandalfr,2022-06-03 23:19:50,0 days 02:37:55,272 days 04:19:11.674328,C++,0.0
Gash788,2021-05-24 01:55:04,0 days 00:33:23,648 days 03:48:29.674328,Haskell,0.0
Gear,2022-02-13 03:50:23,41 days 20:06:59,341 days 06:19:34.674328,C++,0.0
Genie_,2022-08-29 05:53:51,0 days 00:00:00,186 days 00:23:05.674328,Python,1.0
Genius3435,2021-05-22 12:07:01,277 days 17:05:02,372 days 01:04:53.674328,Rust,0.07547169811320754
George_Pig,2021-05-23 22:20:40,0 days 00:00:00,648 days 07:56:16.674328,C++,0.0
Gesomaru,2022-06-22 21:54:55,177 days 12:33:02,75 days 19:48:59.674328,C++,0.0
Gex777,2022-10-13 20:41:58,56 days 05:36:26,84 days 03:58:32.674328,C++,0.0
Glacialte,2022-07-03 17:04:06,44 days 03:55:32,198 days 09:17:18.674328,C++,0.0
GlinTFraulein,2022-07-03 15:10:18,214 days 23:36:50,27 days 15:29:48.674328,C++,0.02857142857142857
Gobi,2021-03-06 15:28:24,713 days 17:45:32,12 days 21:03:00.674328,Rust,0.006369426751592357
Godowsky,2021-03-13 18:14:18,105 days 00:35:37,614 days 11:27:01.674328,C++,0.0
GoldIngot,2022-05-27 14:07:29,256 days 10:48:02,23 days 05:21:25.674328,C++,0.0
Gosu_Hiroo,2021-03-06 16:27:51,0 days 02:26:46,726 days 11:22:19.674328,C++,0.0
Gperm,2021-03-12 20:55:48,71 days 19:15:06,648 days 14:06:02.674328,C++,0.0
Graphium314,2022-09-19 10:34:14,131 days 07:20:16,33 days 12:22:26.674328,C++,0.5
Gratus,2022-02-19 19:47:54,0 days 02:50:21,376 days 07:38:41.674328,C++,0.0
Graygoo,2022-08-10 23:34:19,0 days 18:05:56,203 days 12:36:41.674328,C++,0.0
GreatSabo,2023-01-28 17:54:26,0 days 00:00:00,33 days 12:22:30.674328,C++,0.0
Grisha,2021-06-26 16:12:26,412 days 09:08:58,202 days 04:55:32.674328,C++,0.0
GumballWatterson,2022-10-26 09:11:34,0 days 00:00:00,127 days 21:05:22.674328,C++,0.0
GunmaP,2021-04-25 22:57:40,523 days 13:45:31,152 days 17:33:45.674328,C++,0.0
GunseiKPaseri,2021-03-14 19:49:52,0 days 00:00:00,718 days 10:27:04.674328,C++,0.0
Guojiaming,2022-05-14 22:36:54,0 days 00:00:00,292 days 07:40:02.674328,C++,0.0
H0H0,2022-05-28 20:21:30,0 days 00:00:00,278 days 09:55:26.674328,C++,0.0
H20,2022-04-24 16:37:51,293 days 05:24:55,19 days 08:14:10.674328,PyPy,0.02127659574468085
H3PO4,2021-03-06 12:39:03,448 days 04:02:44,278 days 13:35:09.674328,Python,0.9523809523809523
H6_6Q,2021-03-14 16:44:10,0 days 00:00:00,718 days 13:32:46.674328,C++,0.0
HAPPA,2021-03-06 18:14:59,561 days 22:45:12,164 days 13:16:45.674328,PyPy,0.21212121212121213
HATO1114,2022-04-24 15:15:50,0 days 00:00:00,312 days 15:01:06.674328,C++,0.0
HBit,2021-03-06 17:10:02,700 days 20:55:41,25 days 16:11:13.674328,Rust,0.0
HH2JZ,2021-03-25 21:38:44,674 days 18:02:46,32 days 14:35:26.674328,C++,0.0
HH_YL,2022-08-09 19:38:35,4 days 01:04:21,201 days 09:34:00.674328,Brainfuck,0.0
HIMU_NAMO,2021-06-26 17:41:56,0 days 00:00:00,614 days 12:35:00.674328,C++,0.0
HIRO15254,2022-02-14 10:52:03,0 days 20:22:23,380 days 23:02:30.674328,PyPy,0.0
HK08,2022-02-14 22:53:01,0 days 00:40:59,381 days 06:42:56.674328,C++,0.0
HYDR4,2021-06-19 20:54:00,0 days 00:00:00,621 days 09:22:56.674328,C++,0.0
H_Tatsuhiro,2022-03-26 15:28:24,0 days 09:13:54,341 days 05:34:38.674328,Text,0.0
Haa,2021-03-06 13:23:18,694 days 04:45:30,32 days 12:08:08.674328,C++,0.0
Hachimori,2021-03-09 02:45:23,278 days 18:23:27,445 days 09:08:06.674328,C++,0.0
Haganec,2022-05-31 13:46:54,0 days 00:00:00,275 days 16:30:02.674328,JavaScript,0.0
Hajime3,2022-03-26 16:10:27,70 days 23:49:54,270 days 14:16:35.674328,C,0.0
Hakubo,2022-06-03 12:25:21,0 days 00:00:00,272 days 17:51:35.674328,C++,0.0
Hankim,2022-06-06 18:17:51,0 days 00:00:00,269 days 11:59:05.674328,Python,1.0
Hardik_Kumar,2021-03-11 23:02:13,0 days 00:55:09,721 days 06:19:34.674328,C++,0.0
Harshit_R,2022-09-02 23:45:20,0 days 00:00:00,181 days 06:31:36.674328,C++,0.0
Haru330,2022-02-12 12:42:04,0 days 00:00:00,383 days 17:34:52.674328,C,0.0
HarveyIT,2021-08-07 16:51:38,0 days 00:09:23,572 days 13:15:55.674328,C++,0.0
Hattori8536,2021-11-14 16:49:26,268 days 23:35:40,204 days 13:51:50.674328,C++,0.0
HayatoY,2021-03-08 13:04:23,152 days 05:44:17,572 days 11:28:16.674328,C++,0.0
Hec,2021-03-09 02:20:03,698 days 17:16:43,25 days 10:40:10.674328,C++,0.0
Heisenberg23,2022-02-24 02:11:13,0 days 00:42:03,372 days 03:23:40.674328,C++,0.0
Hemimor,2022-08-12 13:29:28,0 days 00:00:00,202 days 16:47:28.674328,C++,0.0
Henansh721,2021-05-23 00:08:14,0 days 00:00:00,649 days 06:08:42.674328,C++,0.0
Henry080904,2022-06-10 16:50:35,0 days 00:00:00,265 days 13:26:21.674328,Text,0.0
HenryHao,2022-07-03 21:16:32,0 days 18:59:52,241 days 14:00:32.674328,C++,0.0
Herring101,2022-11-16 09:08:07,0 days 06:05:41,106 days 15:03:08.674328,PyPy,0.0
Hetarth_Parikh,2022-02-24 02:15:54,0 days 00:35:23,372 days 03:25:39.674328,C++,0.0
Heuristic_Hero,2022-02-25 22:42:21,0 days 00:00:00,370 days 07:34:35.674328,C++,0.0
Hexazine,2021-03-14 18:48:10,245 days 00:54:11,473 days 10:34:35.674328,C++,0.0
Hi_rvn,2022-10-30 15:12:48,0 days 00:21:33,123 days 14:42:35.674328,C++,0.0
HideBu,2022-11-01 16:27:01,21 days 00:11:44,100 days 13:38:11.674328,PyPy,0.3333333333333333
HideN2000,2021-03-06 13:10:21,603 days 04:08:23,123 days 12:58:12.674328,C++,0.07142857142857142
Hideki_M,2022-07-03 17:52:02,76 days 23:43:44,165 days 12:41:10.674328,C++,0.0
Higurashi,2021-03-07 00:49:28,483 days 14:59:40,242 days 14:27:48.674328,C++,0.0
Hikari_Kagura,2021-03-07 14:45:02,76 days 04:56:15,649 days 10:35:39.674328,PyPy,0.0
HikaruEgashira,2021-04-25 21:45:44,0 days 00:33:50,676 days 07:57:22.674328,Rust,0.0
Hinagi,2021-03-06 17:48:21,349 days 14:23:55,376 days 22:04:40.674328,Rust,0.0
Hirekatsu,2022-05-31 21:22:36,6 days 00:16:27,269 days 08:37:53.674328,Rust,0.0
Hirosesesese23,2022-08-10 13:09:03,5 days 05:40:10,199 days 11:27:43.674328,C++,0.0
Hiroshi_AC,2022-02-20 20:12:13,269 days 12:05:11,105 days 21:59:32.674328,PyPy,0.0
HisaKei,2022-11-11 21:49:15,0 days 00:00:00,111 days 08:27:41.674328,Python,1.0
Hmcmch,2021-08-07 17:25:28,0 days 00:24:31,572 days 12:26:57.674328,C++,0.0
HoKai,2021-11-14 17:55:53,231 days 00:45:23,242 days 11:35:40.674328,C++,0.0
Hoi_koro,2022-03-26 18:12:37,142 days 08:51:53,199 days 03:12:26.674328,C++,0.0
HoorayTritium,2022-11-02 17:42:07,0 days 00:05:28,120 days 12:29:21.674328,JavaScript,0.0
HoshizoraZ,2021-06-19 23:18:03,594 days 14:17:05,26 days 16:41:48.674328,C++,0.021505376344086023
HoyHoyCharhang,2021-03-06 13:32:54,6 days 01:25:51,720 days 15:18:11.674328,C++,0.0
Hu_Tao,2021-05-03 21:42:34,0 days 00:00:00,668 days 08:34:22.674328,Python,1.0
Huangjianheng,2022-12-04 16:38:52,0 days 00:46:40,88 days 12:51:24.674328,C++,0.0
Hufnium,2021-11-14 18:30:21,451 days 00:11:31,22 days 11:35:04.674328,C++,0.0
Hugewide,2022-07-03 16:48:59,38 days 01:58:48,204 days 11:29:09.674328,C++,0.0
Hulegu,2023-01-17 17:57:41,0 days 00:05:23,44 days 12:13:52.674328,C++,0.0
Hum1060,2021-03-07 21:42:40,699 days 21:28:44,25 days 11:05:32.674328,PyPy,0.02040816326530612
Hunter7777,2021-03-12 21:11:53,0 days 00:00:00,720 days 09:05:03.674328,C++,0.0
Hy3,2022-05-28 15:38:52,0 days 00:00:00,278 days 14:38:04.674328,C++,0.0
Hyado,2021-04-25 22:34:53,334 days 20:24:55,341 days 11:17:08.674328,C++,0.0
Hydrogen_zyx,2021-08-07 17:40:40,0 days 00:00:00,572 days 12:36:16.674328,C++,0.0
Hydru1,2021-11-14 12:38:46,440 days 02:20:14,33 days 15:17:56.674328,PyPy,0.0
HyperToy,2021-06-26 16:59:46,507 days 05:33:38,107 days 07:43:32.674328,C++,0.02
HyperbolicCosine,2022-03-26 15:42:25,0 days 02:02:48,341 days 12:31:43.674328,Python,1.0
Hywel,2022-04-24 17:04:59,5 days 00:15:56,307 days 12:56:01.674328,C++,0.0
I23,2021-03-06 19:31:09,0 days 17:37:09,725 days 17:08:38.674328,C,0.0
IH19980412,2021-03-14 19:46:22,0 days 00:00:00,718 days 10:30:34.674328,C++,0.0
IHa,2021-03-07 01:02:13,693 days 14:39:58,32 days 14:34:45.674328,C++,0.0
IIIOvOIII,2021-03-13 18:03:26,0 days 08:48:32,719 days 03:24:58.674328,C++,0.0
IKE0001,2022-05-28 22:16:23,0 days 00:00:00,278 days 08:00:33.674328,C++,0.0
INTER_ISO,2021-03-06 12:01:25,349 days 10:07:00,377 days 08:08:31.674328,C++,0.0
IOIAKer,2022-07-03 15:02:44,5 days 06:41:30,237 days 08:32:42.674328,PHP,0.0
I_love_seele,2022-05-29 17:24:43,0 days 00:00:00,277 days 12:52:13.674328,C++,0.0
I_my_mine,2021-03-07 21:02:25,0 days 23:24:38,724 days 09:49:53.674328,C++,0.0
Ibaraki0822,2022-08-17 16:36:21,0 days 00:00:00,197 days 13:40:35.674328,Python,1.0
IbukiSuika,2022-08-09 20:57:31,0 days 00:00:00,205 days 09:19:25.674328,C++,0.0
IceTea,2022-03-26 16:15:06,99 days 02:53:16,242 days 11:08:34.674328,C++,0.0
Ifuckyou,2022-07-16 09:12:01,0 days 03:00:44,229 days 18:04:11.674328,Python,0.6666666666666666
Ignotus,2022-03-26 16:13:50,315 days 05:13:58,26 days 08:49:08.674328,C++,0.016129032258064516
Ignut,2022-11-13 18:30:55,0 days 01:05:49,109 days 10:40:12.674328,C++,0.0
IgorI,2022-05-22 21:43:44,0 days 00:00:00,284 days 08:33:12.674328,C++,0.0
Igrmi,2021-03-08 22:58:15,47 days 21:28:51,676 days 09:49:50.674328,PyPy,0.25
IlIlI,2021-06-26 13:51:01,589 days 06:04:10,25 days 10:21:45.674328,PyPy,0.04672897196261682
Illedan,2023-01-29 08:32:44,1 days 00:50:35,31 days 20:53:37.674328,C#,0.0
Imperi,2021-03-06 14:55:29,8 days 04:59:04,718 days 10:22:23.674328,C++,0.0
InCredH,2022-01-27 02:11:11,26 days 16:33:47,373 days 11:31:58.674328,C++,0.1
InoueRio,2022-09-25 18:27:54,0 days 00:00:00,158 days 11:49:02.674328,Python,1.0
InternetPerson10,2021-03-06 15:18:03,0 days 00:00:00,726 days 14:58:53.674328,C++,0.0
IntoTheNight,2022-11-11 21:42:44,0 days 00:00:00,111 days 08:34:12.674328,Python,1.0
Iratis,2022-06-04 14:02:09,66 days 08:07:21,205 days 08:07:26.674328,C++,0.0
IrisZ,2021-04-25 21:09:55,0 days 00:41:12,676 days 08:25:49.674328,Python,1.0
IsaacF,2022-12-03 17:57:21,21 days 00:01:40,68 days 12:17:55.674328,PyPy,0.0
Isaac___,2022-03-26 16:46:30,0 days 00:00:00,341 days 13:30:26.674328,C++,0.0
Ishank,2021-12-12 18:05:01,0 days 00:06:48,445 days 12:05:07.674328,C++,0.0
Isjwanglong,2022-06-10 15:59:27,3 days 00:01:40,262 days 14:15:49.674328,PHP,0.08333333333333333
Isonan,2021-03-09 23:02:34,3 days 23:21:37,719 days 07:52:45.674328,C++,0.0
Isshii,2021-03-10 16:20:57,621 days 01:57:11,101 days 11:58:48.674328,C++,0.019230769230769232
Itsnk,2021-05-23 04:18:58,6 days 15:14:11,642 days 10:43:47.674328,C++,0.0
Itta,2021-03-06 13:51:55,603 days 05:03:56,123 days 11:21:05.674328,Python,0.6881720430107527
IvL,2021-04-25 19:24:55,0 days 04:30:16,676 days 06:21:45.674328,C++,0.0
Izayoi_R,2021-03-06 13:38:06,112 days 05:59:08,614 days 10:39:42.674328,C++,0.0
Izayoi_Sakuya,2022-04-24 20:39:02,0 days 00:00:00,312 days 09:37:54.674328,Text,0.0
Izumin,2021-10-16 23:10:03,0 days 03:36:38,502 days 03:30:15.674328,Python,1.0
J220307VJ,2022-03-13 00:07:55,0 days 00:00:00,355 days 06:09:01.674328,C++,0.0
J5220267,2023-02-04 14:39:50,0 days 04:38:50,26 days 10:58:16.674328,PyPy,0.0
JIOJI,2022-07-01 21:08:08,1 days 19:48:09,242 days 13:20:39.674328,PyPy,0.0
JKS,2022-02-20 23:46:57,0 days 00:00:00,375 days 06:29:59.674328,C++,0.0
Jackiee,2022-12-01 08:19:33,0 days 00:00:00,91 days 21:57:23.674328,PyPy,0.0
Jackielee,2021-03-14 05:14:49,0 days 14:05:56,718 days 10:56:11.674328,Python,1.0
Jadyn0915,2022-09-24 11:15:26,71 days 03:13:30,88 days 15:48:00.674328,C++,0.2222222222222222
James225,2022-06-02 13:49:50,0 days 00:00:00,273 days 16:27:06.674328,C++,0.0
JamesCanBeFound,2023-01-11 12:12:42,0 days 00:00:00,50 days 18:04:14.674328,C++,0.0
JaneQV,2022-03-12 22:23:17,0 days 00:00:00,355 days 07:53:39.674328,PyPy,0.0
Janglish,2021-03-11 20:08:36,347 days 04:42:34,374 days 05:25:46.674328,C++,0.0
Jasoncwx,2022-10-22 21:30:41,111 days 01:06:55,20 days 07:39:20.674328,Text,0.2222222222222222
Jasperr,2022-02-26 09:05:01,246 days 09:31:09,123 days 11:40:46.674328,C++,0.0
Jayden_Zhao,2021-04-30 18:31:00,430 days 04:13:11,241 days 07:32:45.674328,PyPy,0.0
Jekyll_Y,2022-08-09 21:20:53,0 days 00:00:00,205 days 08:56:03.674328,C++,0.0
Jerrlee,2022-02-13 21:12:53,0 days 00:34:24,382 days 08:29:39.674328,C++,0.0
Jerry0516,2022-08-09 21:16:42,0 days 00:50:46,205 days 08:09:28.674328,C++,0.0
Jerry_Jiang,2023-01-11 12:16:09,0 days 00:00:00,50 days 18:00:47.674328,C++,0.0
Jerrywang2008,2021-09-01 11:01:05,164 days 02:03:24,383 days 17:12:27.674328,C++,0.125
JerseyHolstein,2021-03-08 22:46:57,82 days 20:32:41,641 days 10:57:18.674328,C#,0.0
Jetman,2021-05-22 15:59:04,77 days 02:14:50,572 days 12:03:02.674328,Java,0.0
Jhin_fk,2021-06-05 10:06:16,0 days 00:00:00,635 days 20:10:40.674328,Python,1.0
Jillclaire,2022-05-28 19:46:11,0 days 00:00:00,278 days 10:30:45.674328,C++,0.0
Jirotech,2021-03-08 17:17:05,698 days 11:44:17,26 days 01:15:34.674328,C++,0.0
Joe75792433,2021-03-06 12:45:30,385 days 03:38:42,341 days 13:52:44.674328,C++,0.0
Johann,2021-05-22 16:49:08,527 days 23:38:03,121 days 13:49:45.674328,C++,0.2222222222222222
Johniel,2021-04-25 19:28:26,552 days 21:45:22,123 days 13:03:08.674328,C++,0.0
JollyBoy,2022-03-04 01:21:54,50 days 09:06:04,313 days 19:48:58.674328,C++,0.0
Jonah00,2021-03-09 12:47:56,0 days 00:00:00,723 days 17:29:00.674328,C++,0.0
JonathanJames,2022-04-24 16:19:01,0 days 01:38:04,312 days 12:19:51.674328,Python,1.0
Joseph_Stalin,2021-08-07 23:16:15,0 days 00:00:00,572 days 07:00:41.674328,PyPy,0.0
June_boy,2022-03-26 15:29:26,0 days 03:26:11,341 days 11:21:19.674328,C++,0.0
Junmori,2021-03-06 12:41:25,693 days 10:23:30,33 days 07:12:01.674328,C++,0.03305785123966942
JunyaOkabe,2022-08-12 01:07:57,174 days 03:06:51,29 days 02:02:08.674328,PyPy,0.0
Jupytor,2021-08-07 17:08:17,0 days 00:56:22,572 days 12:12:17.674328,C++,0.0
JustForYourself,2022-03-04 23:53:38,210 days 15:13:57,152 days 15:09:21.674328,Brainfuck,0.0
Just_Someone,2022-10-30 16:46:37,0 days 00:00:00,123 days 13:30:19.674328,C++,0.0
Justice13,2021-04-28 16:56:39,25 days 19:22:18,647 days 17:57:59.674328,Python,0.6666666666666666
Justin5908,2022-07-16 09:10:39,143 days 13:22:55,86 days 07:43:22.674328,C++,0.0
Juve45,2021-03-08 18:14:30,0 days 03:43:18,724 days 08:19:08.674328,C++,0.0
JvThunder,2022-11-11 19:21:18,3 days 22:27:51,107 days 12:27:47.674328,C++,0.0
Jxt,2021-04-25 20:28:24,0 days 00:15:04,676 days 09:33:28.674328,C++,0.0
K0baU,2021-03-12 11:51:06,4 days 08:18:59,716 days 10:06:51.674328,Python,1.0
K3308,2023-01-28 12:10:14,8 days 03:19:26,25 days 14:47:16.674328,C++,0.0
K5K8,2021-03-14 07:34:46,0 days 00:00:00,718 days 22:42:10.674328,C++,0.0
KA37RI,2022-10-31 00:38:08,89 days 18:52:19,33 days 10:46:29.674328,Python,1.0
KBin,2021-03-07 21:57:13,49 days 00:51:28,676 days 07:28:15.674328,C++,0.0
KCnow,2022-09-27 08:12:11,0 days 00:00:00,156 days 22:04:45.674328,Python,1.0
KG1109,2021-03-08 00:36:01,697 days 02:38:00,28 days 03:02:55.674328,C++,0.0
KHShoaib,2022-04-27 14:48:23,0 days 00:05:20,309 days 15:23:13.674328,C++,0.0
KIROTON,2021-03-10 00:52:50,697 days 07:32:24,25 days 21:51:42.674328,Python,0.8235294117647058
KJMAN,2022-11-01 10:49:31,0 days 00:00:00,121 days 19:27:25.674328,Python,1.0
KJR020,2022-11-11 23:48:51,0 days 00:00:00,111 days 06:28:05.674328,PyPy,0.0
KKT89,2021-03-14 04:09:06,688 days 11:05:29,30 days 15:02:21.674328,C++,0.0
KP1010,2022-02-24 02:34:09,0 days 00:20:00,372 days 03:22:47.674328,C++,0.0
KTaka10,2021-05-22 21:05:17,1 days 18:49:10,647 days 14:22:29.674328,Python,1.0
KY2001,2021-03-06 13:19:25,285 days 07:22:39,441 days 09:34:52.674328,C++,0.0
KYM384,2021-05-23 01:40:38,5 days 06:25:15,643 days 22:11:03.674328,Python,0.9
KYUPhD,2022-05-29 03:51:24,5 days 12:47:57,272 days 13:37:35.674328,Python,1.0
